token,age,sex_name,onbo_complete,install_type,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
657cd8e93756ac344c7ad345d9960803f44ff48f2c851a09268bf380869e13c2,46,女性,2019-07,Organic,15,6,19,30,15,1
37571403ea82ef0f4a2d567d540e043e8c844ef915666573f4c68a754542a8d5,44,女性,2019-07,Organic,15,6,39,30,99,2
e9d14fb57f7d24edbd81e6c7fe8ef712f3bc4495af9cfc2f574d292c63fb72bd,35,女性,2019-07,Organic,15,6,30,29,90,2
85ed08ee8e8ec4af8513c9e0df47ab6fb3ce812fc0b9ae5bcc58e31882c217aa,35,女性,2019-07,Twitter,14,5,10,28,16,2
f3a1f8bd83d3822eac6b7b8537e0fde80f77a5679fe7307540690c2042170520,31,女性,2019-07,Organic,13,5,3,28,3,1
7aebc7c15873dabce89eb349f2e849dba0c64c0d550aef2507f937c7752943ae,30,女性,2019-07,googleadwords_int,13,5,2,25,17,2
ec691e0e39807e8e5b3fa4d63592a62c987207d6af13470405873ef5a45b8261,32,女性,2019-07,googleadwords_int,12,4,26,26,52,2
0f60744a9593cf95af0a394450b53f122fb95d85577f78b816a501c7c1de8818,42,女性,2019-07,mobvista_int,9,3,1,24,0,1
126e61049ead1ef4a4e0d017e33da10d51efa9037401b71648f6652af3e50020,29,女性,2019-07,dotgames_int,12,5,25,25,0,2
4bdd4809fcb2e1c85e919b572571fd81d01cc65b4a152c21db400a74ae79f362,38,女性,2019-07,Organic,12,6,15,23,31,1
e271082e3b70f0380c78a305a18cfca976ce706e4db1a0e9665051be5189c745,25,女性,2019-07,Organic,8,4,9,22,37,1
c1097e0995598461afe90d452efe7b19373f93af507e6d338800a08380e03d05,50,女性,2019-07,招待リンク,10,5,1,21,0,2
5eef30ac33960c2bee02cc76243d05004cae702befc973e9b9a5c97699625cd2,40,女性,2019-07,Organic,10,5,16,21,12,0
1d08c87e210f83c5f387896432e29fa2b7de5c702511788c7b217a6069dc5fec,27,女性,2019-07,Twitter,7,5,10,14,16,2
c4e5d46d36aca78081db4e03a531256baeecf4c0c2995def5fe79b8c164f299b,26,女性,2019-08,Instagram,11,3,9,10,3,2
9e973ccdb4ad09b10cb81a394cffb9d45cf31ae40ac54d19b492b0fb4c57f33d,34,女性,2019-08,testee,13,4,6,13,53,1
49d8a81927d926e5614c2ff6cf8503d2680829f787f320ad4481251688c6469e,30,女性,2019-08,Organic,14,4,31,21,37,1
699c062253470d2893d96f0196e98153ff670a56ea7fb928d7e1cf232300b201,42,女性,2019-08,AudienceNetwork,13,4,14,11,38,2
2c483b10cc8477b7ee38981cc470c0c01387730a2cd7fe1718ea536e0600596e,36,女性,2019-08,fincweb,11,3,4,10,3,1
b81c185774d022294d547f14fcb9096fadabc0330c4e6f058d5b60624d0cf6ca,28,女性,2019-08,Organic,10,3,7,9,0,2
f140d5fb8e7b2bd8dd7b67cc11bdf2a3bfc62d084d0f3c7ab21ba3cb5dde90fd,33,女性,2019-08,Organic,8,2,2,10,2,1
afedfbcf8f46096ddd994894c4b57449fff13473443ec439ec9d948b9ebac63a,45,女性,2019-08,afio_int,7,3,5,6,0,1
984c97f635663fa13459d84cfe78dbf99281e78a87355a2879852f1771321fee,22,女性,2019-08,Organic,6,3,7,6,15,1
d5f1438c9c7150b08b249725e9c3e29f43d8374afeda73455d19e296e9372bac,42,女性,2019-08,Instagram_Stories,6,3,3,5,4,1
8e6693cf9328bff0a4bae79ee6cf762d4e74ad6d39714e45490571d93f3e75e3,31,女性,2019-08,FiNC_Premium,4,2,1,0,0,1
efd46d3629a82ee144d42dbf445ecf6b77af848ebe875c3d132b2fe14613fddd,22,女性,2019-02,Instagram_Stories,13,3,68,170,48,7
397e1775462dd04f37895368d4c7c2a939960bfcc0e4ef3c110d0f55e08cb881,28,女性,2019-03,FiNC_Premium,23,5,19,147,35,7
5058f689847c5d55e8677f85b6ab6b9af3d87e5c66c5b80a2d11ea2d54596cab,42,女性,2019-07,Organic,8,4,7,11,1,2
ea8a4b042d6ecc52f0b37637b9ad3111980c3343036923bac39475ce86321dda,30,女性,2019-03,adeals_int,16,4,79,87,122,1
f1d7094b61287c7250b2e9419423bdeb3856deb73f16de972c954161ee5c1cd5,27,女性,2019-03,AudienceNetwork,13,3,51,146,52,3
f8aa360ba8dda252b0c276b7adc00815c81aecedefedd695a667519eafd86310,36,女性,2019-04,Organic,24,6,117,122,188,6
f03bb974f4bc2af3a2a3abc1c55e94131fde80669f6fd2704100680111612f38,28,女性,2019-04,FiNC_Premium,23,6,116,119,220,4
6a2f3e66f91346bc5995e914b06382235f79f061024b22e072987e6f3bcc71fa,26,女性,2019-04,yeahmobi_int,21,6,12,114,231,1
bf63c4fa37f5156a098e3fad6477fa6329278f43e193909226f06ea58209e137,37,女性,2019-04,Organic,21,6,104,157,197,94
012a7c389ab8d6c1e2a9a9374efbbae9617a37ccc5ccae51cebc265161df28b6,52,女性,2019-05,nend_int,24,6,80,96,180,2
34fa9e4e9899c5da169bb937949ceec67953edbaae5707720dbdb00b80c560a2,23,女性,2019-06,fukurou_int,9,3,6,47,3,2
ca3d983519f80cf759bd718f2de2f9554397aa1aa0cdf01c8f7fff91a5b1705f,52,女性,2019-05,FiNC_Premium,21,6,2,0,0,0
d23034ba2775ac48d58187684bfc3007cb92f27f69e1b34b39fbecd0bc5b2e97,20,女性,2019-05,mobvista_int,18,5,63,86,47,4
b4a9fbdf80b64e7ff3f0eece0f49ef891f47a5c3a8b487fffa41335a80fd40ed,50,女性,2019-05,googleadwords_int,21,6,121,84,315,5
3be8153d1a08661267144dc899ec0bc81fc20f4ffc400f1e2e2f5fd45b6f4d7d,39,女性,2019-05,AudienceNetwork,19,6,72,74,18,4
bdbf4a5f6c689d5274a3e8819ebac8e3fed007e1157f9f118ca27597704019e3,43,女性,2019-05,LUCRA,18,6,77,75,139,4
2ace2a13670ca5160ca1ac569821a4d4f0e36fc3badd0edd57d22ffd1b853877,38,女性,2019-05,rakutenrewardv2_int,17,5,55,70,5,3
fa959824e6595243d7c432e770d1ade8f076afae2d3c260ec82845b94e3b0b8d,27,女性,2019-06,Twitter,23,5,13,70,17,2
30c9f957cecf0953860e2ea7277ef94f93c7febbd3a5d64891ddc9f6056e73e5,38,女性,2019-06,googleadwords_int,19,4,9,73,113,3
0b29ad0e94cd8cd05b4964ef291ec89bc45a654e972aa9d6d8ac9bd0cb69ca89,27,女性,2019-06,applovin_int,16,4,2,73,2,1
a31a31b415063567ec93cc0ef003a63829ba3a5dcd952849b8d6de620cfd551b,20,女性,2019-06,applovin_int,9,4,30,25,2,1
f064645a6c6a6d886f7f22826a6c8ad2887b5175fbfb5b3c73bce40c0e2ac557,33,女性,2019-06,adeals_int,24,6,71,74,103,3
979be4ae9cf0846040e2724560db3fe2f03c69532356106a9e6a5fef55b1bdc1,21,女性,2019-06,adeals_int,23,6,61,68,145,8
357d462797d94cf58c7fb9bc0fbb62a4adbb82f90dcc2ef28ebb6266f3f41515,21,女性,2019-06,applovin_int,18,5,50,67,2,2
7577e08468bee63c2ff333b7b870d3865e6b850179e2d0d342c88c8d522f2f81,42,女性,2019-06,yahoojapan_int,13,3,16,55,2,3
8f92b4e923cd8b3500f8b7d2666c394d790a69b39f05ba742e083af9f8c3b6b6,37,女性,2019-06,Twitter_page,16,5,17,61,8,4
982a008740bbd219dca985c187e743f3c75780be722cbdbf13c05371675f4f6b,35,女性,2019-06,applovin_int,19,6,67,58,159,4
cd73ac5ffdc9584613100dfd33a8bad0c7053a8ea0eadbcc9491210daff48dec,53,女性,2019-06,imcplanning_int,18,6,46,54,0,1
5243d441cc0bb56b4b7bd97332e6b4ed9ec2949ff041ae0eaa8fe70eefbb8feb,36,女性,2019-06,rakutenrewardv2_int,17,5,26,53,35,3
959ae944043b15df3194889344ed0c3db18579b8be51d4fed116f59d18d17f67,38,女性,2019-06,googleadwords_int,18,6,56,53,158,6
3e3f6433dc2f54cc92b4e24865b4298aa925c662123629c86bf66cc4c1ae2aac,33,女性,2019-06,Organic,14,5,41,43,146,2
3412e7710bb328f5f265b9e9dc2543f6a7e296537a98d624b42597484e2841c7,22,女性,2019-06,applovin_int,12,4,24,46,25,1
efae17e7cf83249dcde0a4661c8ecff16275d8e443e26fa04d01bc9e128b3abc,30,女性,2019-06,five_int,14,5,35,46,114,2
0b67f5fcd6ba96facd0ad616b3ed00fcc0b36e1fff35f430d4bc60941e4614ea,28,女性,2019-06,Organic,15,5,16,45,112,3
4f64ac1aaa2756d210ef18833a9445020e11857a0038e2573a49bbd146d933fc,22,女性,2019-07,Twitter,18,6,16,46,74,3
1a5195342e6c668702ba5017cdb81d8f9b308b969f1ada87fa0ed2c5237058c4,28,女性,2019-07,Organic,22,6,2,44,1,8
129de4b62ecdd1439fe0f93a9ba32c75498b205272c4cc5e2507be481d3f1974,26,女性,2019-07,afio_int,20,5,22,41,63,2
847e97b9a6505d979c41e822d9246c357441c5928e69ed24f3cac109af092dca,33,女性,2019-07,Organic,16,5,35,32,101,2
8cd8e328d1203d6591ec9eb1d2a74b86ae8ec3521e40fd5caf3a8c0112e99b74,55,女性,2019-07,Organic,16,5,32,32,0,0
fa4119af171ea7138574be01deaaa02325f94a41338f03d47e70ed726cd3f8cb,34,女性,2019-07,Organic,13,4,21,32,20,1
4ecc3452114d9dc4e93573abf6b9a89becf8c51fc0c734b70f1e3e2e484b7f6a,40,女性,2019-07,Twitter,15,6,9,31,102,2
70f5edb2eaea20292e26803c1d7448d193ed0e97089a7ce222ae633da0a720e6,34,女性,2019-07,Organic,13,5,20,31,65,2
bd07c9a57002e840d4bc232b09712f56b09214856615f3d89d8452c9da9a7ec6,30,女性,2019-07,googleadwords_int,14,5,16,29,58,2
2ce79c5fb5d6dcb4ba7cd4baa61170d1998c4979ddd91a96e127abc3112f0d6f,34,女性,2019-07,Organic,14,5,28,28,107,8
16aa47f5bcc07900acf7ff4274f5ed093468033866f9cce81ebc8dc2ed581f72,20,女性,2019-07,Organic,13,5,27,25,9,1
8213220a868862dee66bc75bbfadf93945a4d9e0af1aa181076d59d01734de0c,46,女性,2019-07,Organic,13,5,1,19,0,3
eb0058841a80e2702150bce70610e6cde03ac3bcbb186def28a7ef4bd5c37fc8,48,女性,2019-07,Twitter,9,3,2,20,3,2
00bfa66f22761b53d3589497bd6cc061dbdde89db5231e3f1e996454ca264f3b,31,女性,2019-07,Organic,8,4,1,23,0,1
2d0a83b19a97097349fc83bf45c12be433632b562fda00108d325000385fe140,47,女性,2019-07,Twitter,9,4,16,20,8,2
267c9d2a63fd5388323120cfd71384eff0f7f35f3aced289e3c4a1ca79878a33,42,女性,2019-07,nend_int,9,4,7,19,49,2
0752290b418f370f3f8f5418b6d8eea04110ebda9ca9b782a36f4d7f530748b2,38,女性,2019-07,Apple Search Ads,8,4,10,18,59,1
742d0fd8b89a16d60d2db6957c8add78a9517e1c29b88963b0397c597e072ca0,34,女性,2019-07,Organic,4,2,1,18,12,1
5d71f79af1c0164e441c932247329c9d11a2478203a6c606993dbd87d761ef24,35,女性,2019-07,fincweb,4,2,1,18,0,1
1a862fee38768e3da903dd7a867fcda95a4abcd03c3c4f7790941fc4026a34ac,38,女性,2019-07,Organic,7,5,14,15,46,2
0ac72b8b31a2f5c222d88ba98a828118ffd4bb84d49d4f42fba0a5f6cf16befc,48,女性,2019-07,googleadwords_int,7,5,2,14,30,0
c40fb8d2c49637e16ba90e04aa7c3bfa895937aad52d5e1defe353f8bcef2f61,28,女性,2019-07,Twitter,7,5,4,15,5,1
5b139e16626ab7d5756b44b3ebc93b7fbe47fc5b9662171fd843ff112a84f44b,25,女性,2019-08,googleadwords_int,13,4,12,13,37,1
9ef966a3a138784dcc883a4cae361ced46b3e98a66e81ec49b654dd4c360a591,35,女性,2019-08,Twitter,13,4,13,12,42,1
4b78a476cd7d55c4e08b370d21f1dbc9cea0563cf3f38771b40f9ecb3ca1dcc8,15,女性,2019-08,mobvista_int,7,2,10,10,0,2
0fc312e44830d87f6201fdff450dfecd88a4fe3a06c2a2c16dcf9ce3be0b9920,49,女性,2019-07,dotgames_int,7,3,7,13,27,0
2e155af77910ef1746dcc0139fca2f6304eb8a68bfc1cc1aa37d278d2c3984e0,34,女性,2019-07,Organic,8,5,6,16,5,4
0f1c4bc82c9626bac2df0f9ca1a9ea21ea03c1b501dfa8889ff2b81945200915,26,女性,2019-08,adeals_int,10,5,12,16,22,1
9a8f6b8607157283d57e46aa4736b0604fd921812f961fb75cf229adfa393f6a,26,女性,2019-08,招待リンク,5,2,2,7,3,1
c8325e8a3d111e7e7ef79cb4b5625d98321497dae20075931174f9d19695b915,30,男性,2019-08,FiNC_Premium,6,3,5,5,1,0
db46ac7928dc15a8f40e3da726adef9bf5160a6de9a45bdafd2e71b4dcbd1ce7,40,女性,2019-07,Twitter,13,5,21,25,58,2
e014dd5e0a446d8e1d7f3885a5f78430f5d28a70f4e9fd6a701879c53f9e54a3,58,女性,2019-07,Organic,13,5,23,33,93,0
875c62ff4dfefe6f43539948d0ee18a658fec613a85436a9ea258d547fc716e9,49,女性,2019-07,FiNC_Premium,12,5,1,0,0,0
759cfe702b73bca92f118a2f5903caa53dbdc9f843a182eaac2d7fd23b2ce564,30,女性,2019-07,Twitter,12,4,98,24,45,2
0aae08c473390efcb6aa2b01807f98e52cebee1966be0ad04e72919a01278f4d,30,女性,2019-07,Twitter,12,4,12,24,39,1
206fd21b6b3656ddd39bf6abaf1abe15cbdf2e3f0662cf7f4406c4d71c65add3,30,女性,2019-07,googleadwords_int,7,3,20,19,13,1
dc2d703d4b6344a3818689e58e6091109d0d606213ca72b7e9bccdf3be097d5f,39,女性,2019-07,googleadwords_int,10,5,6,21,31,1
27c467a5075a1ec53978c91dafaa1a3eaea762d55968be51d378aae32c765ef8,27,女性,2019-07,Organic,10,5,11,20,3,1
093490897300fcdc62fd692267d5fa0746c88828cd6ce00b25ddffb34125aef2,38,女性,2019-07,Instagram,10,5,22,20,62,2
3a2a229133e67dff2b18695d4ad064e16e6322c69aa663fc01090c5ed08d8323,26,女性,2019-07,Twitter,7,3,10,19,0,2
f53838f992083edeafb3be6b823ffdcf58c62451a901f00fe0e32e7468daac82,34,女性,2019-07,FiNC_Premium,8,5,1,0,0,0
87bac2712e4cec5e08f06f6bd043bbc8213cc26d137c86c7b44f0d03d578abaf,52,女性,2019-07,Organic,8,5,12,16,44,2
e7ee3e0234c27dd496279e4be05989ef029770991f542b4500a32cbe8159464f,52,女性,2019-07,Organic,8,5,15,16,2,0
d2323bf297848d1c6c8af01f07756eb0d4c33f035f35f26eae11a564dbed763c,30,女性,2019-07,FiNC_Premium,7,4,3,0,3,1
7f035db7e16498f31371800d11e78c56b2f305dc57b8f5186c3afcf985c1fa4a,23,女性,2019-07,googleadwords_int,5,3,2,11,12,2
2eb0161c00d550eaa860cfb67a48358207d81541afeebc56b29b2baff6c3f45e,29,女性,2019-08,testee,14,4,8,13,37,1
0934ce2d50b9440254c86888f8511147eb53620ebc50d66aff848345279a476a,28,女性,2019-08,Organic,11,3,10,9,19,1
187a0040031a5f340c473a2745a58d28e99cc6a3f6d6260251906b6546fa8815,30,女性,2019-08,Organic,10,5,14,9,30,0
05ed02f2d699e0f063ef61f03e74115f9c6866b83627e1cf4f1758973c7ec3a8,29,女性,2019-08,googleadwords_int,9,4,3,9,19,1
a9854d73757d4c0ff37d00ffc79a5edd4438a07b69d4eefcadd2dd80729a62cc,48,男性,2019-08,Organic,4,2,3,4,0,0
c3ccbfe9cd690f4a52c0e3e96a4f33a710e776d843c817216a51c67274e9e140,45,男性,2019-07,Organic,13,5,23,25,63,0
ac3389c1ea9f7f512cc089d21446384e7edfd8c6d60faea929da7b405ad4e507,35,女性,2019-07,googleadwords_int,12,5,10,25,62,2
45a34f160fca693c8864b825b2bd2cbaac35dde0f1a3aa263e5cb0e660b56516,24,女性,2019-07,Twitter,5,3,1,11,0,1
2f2c542e2de20032aae6b7272c5c4d684d1299542608af87b425b2b78c8da1ac,36,女性,2019-07,gohobi2018autumn,11,5,19,22,23,1
6ba3aaa417546883971bba642adf9fb6dd8acabd8c4283a8beb4c0794e1bf6b5,24,女性,2019-07,Organic,10,5,5,19,4,1
f33bd3de372a5377b521508fdeb714b285c40183aa91999dd410bff7a09edf3f,16,女性,2019-07,Organic,2,1,10,19,0,1
3644ee0c5631c77dc1da44e75c51d81488eb2ae16e8c56a3c1aa63deb669ea7c,22,女性,2019-07,Twitter,9,4,18,18,24,1
29b6411b2ee617b992248f9b90421b203f40d0ddf018ff709a92b1d5df5367dc,39,女性,2019-07,Organic,9,4,15,18,57,5
e66630c2318d096e730b96f32c3dca24eafdb9169a15c9c610ce4de14f5fd36d,46,女性,2019-07,five_int,9,4,15,3,0,1
5dd090247b48dcf554e84cc31da31761cea32104e1647cd3ca05e512cc924a01,30,女性,2019-07,Organic,8,5,17,16,51,1
ac2f66ff3cb0f8f99cbc77274ca299f33627c60c1aa8e7be49649cd599c6903a,26,女性,2019-07,Twitter,7,4,8,11,33,1
74dfd4236ceb52a2e2505108b9e413d809513a190a2f25214bd8013d75cdb385,38,女性,2019-08,testee,13,4,8,12,9,1
2f970f2dc58519500782a76ef6ad4bcdfa178ccf74925cc4bf9fcc8cb63cac24,25,女性,2019-08,Instagram,13,4,11,13,41,1
774bdedba70558899b2738afc8a299a889e13151e7663df9f0594e6930dc5d25,34,女性,2019-08,FiNC_Premium,13,4,14,9,23,2
d01c337fca40d71eada20d4d22ba2511a186ea5072f614ea415e56ccac3fb3e0,29,女性,2019-08,simeji_int,11,3,6,10,30,1
e7dd5f20d194dd144aa5a3069470d6328ca766fce946080c59fa5f7f30f9cefd,16,女性,2019-07,careward_int,15,4,9,44,29,3
9198da966d3563ebe64a7143fbedf2b559c734480007e89a05f46fe264104c4c,33,女性,2019-07,rakutenrewardv2_int,16,5,17,15,4,2
3f8c6005f5ffa8cbee7072d53ea8999b9ae88fc398b21185b68e9bdfafcbd4ec,44,女性,2019-07,Organic,19,5,39,43,135,2
3bad782af450eb75c3bcaaaef214f133af7f82192a90c67db3f3929d1b448a0b,46,男性,2019-07,Organic,16,4,13,42,10,0
1762c6c7ebb006f90418eb1b13d3a71d01331215c3588e7a90ef81aa527395e0,27,女性,2019-07,Organic,20,5,40,39,24,3
9d72cfa16f455d61deb489eb8cd4c21cb10aa0793244562165506ef0c920251a,23,女性,2019-07,googleadwords_int,19,5,11,38,6,2
736c6cc1ed4aad6847cfecfc84acf940600bc18ada27afff420bdcb44837a5b4,34,女性,2019-07,Instagram,19,6,32,37,105,3
ffddd0fdd01e51a99ba1d06900f317cb296eb9d9bfd5baa021364b5c7fa4f242,32,女性,2019-07,Twitter,19,6,3,37,24,3
a779cb7db4b75549a5bed06df73fd2e6e6c18c80106f4e2b7fb8f307e93ce90c,25,女性,2019-07,googleadwords_int,18,6,20,36,112,2
77ee2570d4b78f1f4c860148c55ea011d6bf8633b63c5bcd1dbbfa3ff4793cd7,37,女性,2019-07,Organic,18,6,33,36,104,1
bdc49804470b04ff33c7ee99b5eb71780207ecfabe26feafcd46b4c808f6dc4c,46,女性,2019-07,Organic,18,6,19,36,1,3
bf3c13974fd68daff3145aecc03c01e3e1d09b1f9385303df70a43ded721d80a,43,女性,2019-07,careward_int,17,5,21,36,109,1
237995bbbee38a3b0fed07a25b3d3e2011b409f1b8c7b5e14ea5a81e8f8a4c20,27,女性,2019-07,Twitter,15,5,23,32,10,2
d8822cff7f9ccde62e221a3509a998b80ef3f2e2fad96944db3e7834bab6d059,47,女性,2019-07,googleadwords_int,14,4,5,31,40,2
f1e8a15da8b6f55a254db3498c797c5ce372ce28b2c1438cf65a41886181e6cc,29,女性,2019-07,Organic,15,6,5,0,2,1
43d66c30463a6e36299aaeefd6a7654f9bb9eeed5b1968b03d7d3a80f395b141,29,女性,2019-07,googleadwords_int,13,5,25,27,20,2
a283e2a712c79aa82b9bbcc39d609c8b38c7bef52c4c32c3c9c4e9d38d5d7549,46,女性,2019-07,fincweb,14,5,21,29,7,2
c1d07f4562736b6ed4b6cec09f824ac3e2f9d13a20f21744635b0f111a50dcff,26,女性,2019-07,Organic,15,6,25,29,72,2
f5e434af6f0592b92763b0b6b37d8b5ae624ae1165a6818507982f21f0e456c6,28,女性,2019-07,gohobi2018autumn,10,4,12,22,40,1
6208d3cba376a74e858769d1b5911f42b27818fb01f5e40062102479c99b35c5,28,女性,2019-07,careward_int,8,3,3,27,4,0
119a48d77d823e155e9f0b6fcabcea0d2ce9b23d2d6cf0f2b4d298fef9e46819,42,女性,2019-07,Organic,13,5,1,24,1,2
d61839929a76dd3454bb400818e9daa408186761e9768d5e901cc0bba66c4c90,40,女性,2019-07,Organic,12,4,10,25,0,1
0868ff4397cecb5e3b73cd75ef84b67bf0d95c6f49ef01ffe6d6f3e9a2229109,37,女性,2019-07,Organic,11,4,21,15,43,2
e06adfc23cda400c85986b0e3d58636c41c1640a7f0f85100b4356e63eab084a,31,女性,2019-07,Organic,11,5,13,21,59,2
37a91d4c37e74845064229b051b1442a6cb3ca60743c8566b282988ee5c5ee05,36,女性,2019-07,招待リンク,9,4,11,19,14,0
0f7e2f09da1012a127f7b7ac432244910e8839d0dbd76ab742e8d6543efec0e8,16,男性,2019-07,tapjoy_int,7,3,4,19,3,0
e8617fdfb3d802e33c2970876dc857294283e5c729c68c164205cddf338ee028,33,女性,2019-07,FiNC_Premium,8,4,1,0,0,0
bab2d73190509e00ca2bd28aa1bd850b7609db2db0ef920e5190e89808fc8bb5,33,女性,2019-07,Twitter,8,5,14,16,37,1
d821c2d1bc95c8eb3ab7c5aed0693df2b50b6b3bb393a2b5205e0daf73481ba3,30,女性,2019-07,Organic,6,4,11,14,35,2
eec059fcf5571a62e865f9d4284d6ff9e1c212f12ced16daf6a664ed784f1776,28,女性,2019-08,testee,10,5,5,11,8,0
7f4622613255e4bcab830851a7f9d9b183029bf33cbece28f8f560f4231ac5a6,24,女性,2019-08,Organic,8,4,3,6,14,1
31566326851685f9cf48102a7c610c60b2971ae65eef7fbcba4758b0168f8053,22,女性,2019-08,Apple Search Ads,7,3,3,7,11,1
a687f14dee414d55294a82b436036b7ea8472a7eea58f5f5b04dc1237ecfe624,39,,,Twitter,27,6,296,681,337,13
7bcfc61886e0d14e1cf9c51987d7f1874b9646c14fb250642d9abeb6432c9b17,24,女性,2017-03,Twitter,7,3,7,43,11,1
6d98866cf2847b3f0807d245d3589d592ae610fc71146613412c82d8d1a16244,44,女性,2017-06,FacebookAds,29,6,781,648,2,15
626b0d90b3219d1996a0f7171c95b4f645e309aa85548fbe83663f0191abc304,54,女性,2017-08,Organic,10,3,24,317,30,0
c8cc927585dcee2c778ac1ffb2d8ff0112187fbce611c6b7a35404caab7f1e42,36,女性,2017-09,招待リンク,12,3,2,0,0,16
65982ca95fcd1b68b90a95628597ea0d6c4fb138af68ad461b42266bd5068c15,49,女性,,Organic,13,3,57,279,0,10
d0e3753f5bc660ae0b0f836966b4757780dafcb1db172805d02baee6bcff4950,31,女性,2017-12,Organic,15,3,103,351,4,22
a2d27f24c9024bc483a2f959f8454c93cd7d3543d82d66c662031ae303ca395b,44,女性,2018-01,smartc_int,10,5,29,62,21,2
5526552203c13fd2631a5f1ce2a1aa781d7be40f3a8f993ebf30a7cf46fe040f,56,女性,2018-03,kurashiru,27,6,312,506,79,2
fdd2b2e2717802a1b587438470778e0235ded4ada70b04ebfe2e9718b1303077,37,女性,2018-03,Organic,23,5,354,519,266,20
32059814bad2142302a60e221f8455a1f00fa86b32d428f99387061924867210,56,女性,2018-03,mtburn_int,25,6,1,148,0,0
81b6905565ecf9b6a98232e95ff85e6bf572303de8e4272e19618f0deac5d35e,40,女性,2018-04,Organic,28,6,483,443,3,21
dd370eff6421d5475d33863f1111be6c9ff88f943e4e4a2cf4d41dd46dfa29a9,25,女性,2018-04,mtburn_int,14,4,28,394,68,2
1ce27f3c08a70e8f49e416211e8b26ec62348a3d79d5f56415a3ed04d374677b,45,女性,2018-04,Organic,27,6,459,474,255,19
085496651512a31445504baf9af77d913449923acb1434101127c34da59c4cfb,60,男性,2018-06,dotgames_int,24,5,1,425,0,0
40b7f3baa3cc8a11184d2b355ff77d5321231614ae19d445326d18cad140362c,52,男性,2018-06,Organic,26,6,435,421,383,0
91451a5a6cf8f39c2bd8b9a2604d554d95001366feb37baf1344217d8270f636,45,女性,2018-06,applovin_int,28,6,423,427,462,16
812c46ffef1829a582431d3db0b52433878170a0db8d7d71f9e8ea50834dd141,36,女性,2018-06,nend_int,21,5,2,228,0,16
aa91f802dd87134f1e72dbc0de7aad34eed0b29b005818982bdd0e3ac38ce16e,37,女性,2018-07,Organic,18,4,28,326,60,16
12fca31353713815c5f4af9e9bad4fba9d916e54800356897ad967da4989349c,25,女性,2018-08,Organic,23,5,49,366,6,13
d131e7b117bd6cf82f6761d4b4e06d7cd4ddeb99e4ad26876b9f3dccf751169e,38,女性,2018-08,nend_int,9,3,6,94,0,0
ff1582ebb1069908ef75fdd664d82bc99f35378c273c85618c5340bba95b33d9,23,女性,2018-09,applovin_int,28,6,4,342,74,14
285f222439be1d4fcf3c6605e190708df9b94ef1d959e5064eb7e90864cd19a8,36,女性,2018-09,nend_int,21,5,30,334,25,8
8d32036b17349c769c1c1e1d04732c8f1c6d9a33e012ba117783ec01a81847bc,31,女性,2018-09,tokucha,17,4,61,299,167,17
9bf72717423fa0e4f952cf7111d1bbf471039ee685ad9e95954cffffb43f5b40,47,女性,2018-09,tokucha,26,6,533,254,27,14
e9e8be2fd3bd1e9d3816850cfb745ec875487e4539824cda0cb5d941fed134af,55,女性,2018-09,Instagram,25,6,267,298,194,0
bd0ca0978391ae6241a80b982606ef77c59398979580de9fc95f0ca777b9a39e,34,女性,2018-10,freakout_int,25,6,95,392,237,10
2e56fcb5ab29b30fb230fe93e196cda72c0e8eba005ced5e02d556a317e6f493,55,女性,2018-10,tokucha,26,6,97,307,6,0
19068a31676b9edd8972964acbe5655ddbd98f324b0c233307024838306f5fc7,60,女性,2018-10,tokucha,17,4,37,184,3,0
4a1521138d6ac7834eaa396fdb16060a3a8d6e35a45eeeb4461794f52559f68d,50,男性,2018-10,tokucha,22,5,91,190,40,0
19e77cc1ce8a7981a45c4a4e153532ceec1708a852eb67d2beebb0ab57881cd5,58,男性,2018-10,Organic,17,4,143,310,279,0
909f709b2542ba417c9781d7bf0a39c81775af8e8b33210a16ee8f46559c5962,34,女性,2018-10,Organic,26,6,61,297,882,12
488617e6c75ac33589bfc6a42cdd1a84929b67519714e776073d02954c41b7aa,30,女性,2018-10,AudienceNetwork,11,3,77,167,74,1
2428c18b3b7d77d82442645ae32b7d4ab473130681658df85f19d47e8ef58fbe,49,女性,2018-10,tokucha,13,4,51,83,48,12
23acac975964e9c47a88d5fdb6039a515f7025deedf4fbb09f89bbf7d9a54010,53,女性,2018-11,smartc_int,27,6,237,276,11,0
a5a7c4a5364a380c98e3c833c1abe18162f168d9b9b7968d4b84a9d403796483,25,女性,2018-11,Organic,27,6,270,273,1015,12
3b5eeb0ffc54bcc168c8a71af98381fd921b038c305761ece92f527ad30f99e2,39,女性,2018-11,FacebookAds,24,6,2,259,2,10
c854f976b6176aa07eefbdaca771c28072664990900db6bd38f3b6bd31e45914,59,男性,2018-11,mtburn_int,25,6,250,266,222,0
ba233d46e3719bfbb3947046b27e2aa3327689b72712de31775880fa0e069254,43,女性,2018-11,Organic,25,6,207,246,884,10
fec155d3c66fe1bc5b035c020196a6616352ae881b8a719cd99d2028d4af5def,46,女性,2018-11,applovin_int,9,2,15,258,24,8
8d798f309e21c397cc689b1d244330968791cfcac3aa654037c93101d80fe388,37,女性,2018-12,googleadwords_int,22,6,252,448,485,9
